word,frequency,normalized_frequency
newyork,2,0.6269592476489028
vaccinessavelives,2,0.6269592476489028
maskup,2,0.6269592476489028
cameronherrin8,1,0.3134796238244514
rays,1,0.3134796238244514
fauci,2,0.6269592476489028
duhsantis,5,1.5673981191222568
landsat,2,0.6269592476489028
sentinel3,2,0.6269592476489028
myfwc,1,0.3134796238244514
cleanoceans,2,0.6269592476489028
ecohabitat,2,0.6269592476489028
apocolypse2021,1,0.3134796238244514
deathbydesantis,1,0.3134796238244514
vaccine,1,0.3134796238244514
reelection,2,0.6269592476489028
polluting,2,0.6269592476489028
whatshappeninginmyanmar,1,0.3134796238244514
july20coup,1,0.3134796238244514
moron,3,0.9404388714733543
agtech,1,0.3134796238244514
biontech,1,0.3134796238244514
nutrientrunoff,1,0.3134796238244514
cleanfarms,1,0.3134796238244514
sustainableagriculture,1,0.3134796238244514
hypocrisy,2,0.6269592476489028
antropocene,1,0.3134796238244514
outoftime,1,0.3134796238244514
wecantlosethis,1,0.3134796238244514
sosusa,1,0.3134796238244514
wecouldhavehadbernie,1,0.3134796238244514
thelockdowncontinues,1,0.3134796238244514
aintnobeach,1,0.3134796238244514
toxicron,1,0.3134796238244514
verano,2,0.6269592476489028
agriculture,2,0.6269592476489028
5gnotsofast,1,0.3134796238244514
sameparkbench,1,0.3134796238244514
phospatemining,1,0.3134796238244514
onev1,13,4.075235109717868
ovhealthcare,2,0.6269592476489028
zabedrosky,2,0.6269592476489028
1termgov,2,0.6269592476489028
votethenaziout,2,0.6269592476489028
govdeathsantis,1,0.3134796238244514
voteblue4u,1,0.3134796238244514
newrules,1,0.3134796238244514
mustseetfc,2,0.6269592476489028
swimming,2,0.6269592476489028
stinky,3,0.9404388714733543
smell,2,0.6269592476489028
tourists,2,0.6269592476489028
lisst,1,0.3134796238244514
oceanscience,1,0.3134796238244514
algalbloom,1,0.3134796238244514
vaccines,1,0.3134796238244514
medicaidexpansion,1,0.3134796238244514
coronsavirus,1,0.3134796238244514
rememberinnovember2022,1,0.3134796238244514
boating,3,0.9404388714733543
ecological,1,0.3134796238244514
disaster,3,0.9404388714733543
pinnelascounty,1,0.3134796238244514
crisis,1,0.3134796238244514
s…,1,0.3134796238244514
allwithcameronhearen,7,2.19435736677116
corporations,2,0.6269592476489028
ecokiller,1,0.3134796238244514
gonorth,1,0.3134796238244514
getvaccinated,4,1.2539184952978055
greenpeace,1,0.3134796238244514
earthsnewphase,2,0.6269592476489028
bucs,1,0.3134796238244514
brady,1,0.3134796238244514
roncantbetrusted,1,0.3134796238244514
bronchitis,2,0.6269592476489028
votedesantisout2022,1,0.3134796238244514
saveourplanet,4,1.2539184952978055
trumpvirus,1,0.3134796238244514
fascist,1,0.3134796238244514
kochnetwork,1,0.3134796238244514
fascism,1,0.3134796238244514
resistance,1,0.3134796238244514
cantfixstupid,1,0.3134796238244514
gangofpolluters,1,0.3134796238244514
restaurants,1,0.3134796238244514
bars,1,0.3134796238244514
8onyoursides,1,0.3134796238244514
canada,2,0.6269592476489028
canadians,2,0.6269592476489028
wtpblue,4,1.2539184952978055
desantisdisasterzone,1,0.3134796238244514
trumpplaybook,1,0.3134796238244514
regulatefertilizeruse,1,0.3134796238244514
worstelectedofficialever,1,0.3134796238244514
gotsof,1,0.3134796238244514
ronbegone,2,0.6269592476489028
donaldjdesantis,2,0.6269592476489028
posrpof,1,0.3134796238244514
makethepledge,2,0.6269592476489028
demvoice1,3,0.9404388714733543
2022,1,0.3134796238244514
jimjones,1,0.3134796238244514
votehisassout,1,0.3134796238244514
neverforgetjanuary6th,1,0.3134796238244514
heren,1,0.3134796238244514
gqp,1,0.3134796238244514
dumpdeathsantis,1,0.3134796238244514
endthisnightmare,1,0.3134796238244514
ilduce,1,0.3134796238244514
dedoofus,1,0.3134796238244514
swine,1,0.3134796238244514
trumpliedwedied,1,0.3134796238244514
